Issue ID,Issue Link,Git URL,Summary,Summary Relevance,Description,Comments
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(/) +1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 17 **
Results for branch branch-2.2
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 18 **
Results for branch branch-2
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 19 **
Results for branch master
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 20 **
[Comment excluded]

** Comment 21 **
[Comment excluded]

** Comment 22 **
[Comment excluded]

** Comment 23 **
[Comment excluded]

** Comment 24 **
[Comment excluded]

** Comment 25 **
Results for branch branch-1
	: (x) *-1 overall*
----
details (if available):
(x) -1 general checks
-- For more information 
(x) -1 jdk7 checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.


** Comment 26 **
Results for branch branch-1.4
	: (x) *-1 overall*
----
details (if available):
(x) -1 general checks
-- For more information 
(x) -1 jdk7 checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.

"
HBASE-22637,https://issues.apache.org/jira/browse/HBASE-22637,https://github.com/apache/hbase/blob/rel/2.1.6/hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/TestMetaTableMetrics.java,fix flaky TestMetaTableMetrics test,NO,"coprocessor.TestMetaTableMetrics test is flaky, failing with the same assert error on two branches. e.g.:
- branch 2.0: https://builds.apache.org//job/HBase-Flaky-Tests/job/branch-2.0/3382
- branch 2.1: https://builds.apache.org//job/HBase-Flaky-Tests/job/branch-2.1/3469


{noformat}
java.lang.AssertionError: expected:<5> but was:<0>
	at org.apache.hadoop.hbase.coprocessor.TestMetaTableMetrics.test(TestMetaTableMetrics.java:226)
{noformat}
","** Comment 1 **
[Comment excluded]

** Comment 2 **
[Comment excluded]

** Comment 3 **
Results for branch master
	: (x) *-1 overall*
----
details (if available):
(x) -1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 4 **
Results for branch branch-2.2
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 5 **
Results for branch branch-2.1
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(/) +1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 6 **
Results for branch branch-2
	: (x) *-1 overall*
----
details (if available):
(x) -1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 7 **
it looks the hbase-client on hbase 1.4 doesn't really use the get operation to query the meta table information, but is using scan instead. (so for the sake of the test, we now also query the meta table directly on branch-1 to see if the get operation is counted or not)It might be a good idea to extend the MetaMetrics feature with measuring the scan operations as well.

** Comment 8 **
[Comment excluded]

** Comment 9 **
Results for branch branch-1.4
	: (x) *-1 overall*
----
details (if available):
(x) -1 general checks
-- For more information 
(x) -1 jdk7 checks
-- For more information 
(/) +1 jdk8 hadoop2 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.


** Comment 10 **
Results for branch branch-1
	: (x) *-1 overall*
----
details (if available):
(x) -1 general checks
-- For more information 
(x) -1 jdk7 checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.

"
HBASE-23038,https://issues.apache.org/jira/browse/HBASE-23038,https://github.com/apache/hbase/blob/rel/2.1.8/hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMaster.java,Provide consistent and clear logging about disabling chores,YES,"Right now if you want to disable any of our chores you can set the period to be <= 0. Sometimes, if you do this you get a nice message:
{code}
2019-09-16 22:10:16,756 INFO  [master-1:16000.activeMasterManager] master.HMaster: The period is 0 seconds, MobCompactionChore is disabled
{code}
And sometimes you get an opaque message:
{code}
2019-09-16 22:09:45,333 INFO  [master-1:16000.activeMasterManager] hbase.ChoreService: Could not successfully schedule chore: LogsCleaner
2019-09-16 22:09:45,340 INFO  [master-1:16000.activeMasterManager] hbase.ChoreService: Could not successfully schedule chore: HFileCleaner
{code}
This is because sometimes we just blindly submit to ChoreService which submits to a java ScheduledExecutorService and then catches the IllegalArgumentException.

We should remove the one-offs and make it so ChoreService checks the period before accepting a submittal and produces a consistent ""Foo is disabled"" message.","** Comment 1 **
[Comment excluded]

** Comment 2 **
that'd be great! I added you to the Contributor group in this jira instance, so you should be able to assign issues to yourself now.Feel free to either post a PR on github (which should automatically update this jira if you mention it in the commit message) or attach a patch file here (be sure to create it using `git format-patch` so it has your authorship info).

** Comment 3 **
| (/) *+1 overall* |\\\\|| Vote || Subsystem || Runtime || Comment ||| 0 |  reexec  |   1m 17s |  Docker mode activated.  ||| || || ||  Prechecks  ||| +1 |  dupname  |   0m  0s |  No case conflicting files found.  || +1 |  hbaseanti  |   0m  0s |  Patch does not have any anti-patterns.  || +1 |  @author  |   0m  0s |  The patch does not contain any @author tags.  || -0 |  test4tests  |   0m  0s |  The patch doesn't appear to include any new or modified tests. Please justify why no new tests are needed for this patch. Also please list what manual steps were performed to verify this patch.  ||| || || ||  master Compile Tests  ||| +1 |  mvninstall  |   5m 38s |  master passed  || +1 |  compile  |   0m 20s |  master passed  || +1 |  checkstyle  |   0m 26s |  master passed  || +1 |  shadedjars  |   4m 58s |  branch has no errors when building our shaded downstream artifacts.  || +1 |  javadoc  |   0m 18s |  master passed  || 0 |  spotbugs  |   0m 46s |  Used deprecated FindBugs config; considering switching to SpotBugs.  || +1 |  findbugs  |   0m 45s |  master passed  ||| || || ||  Patch Compile Tests  ||| +1 |  mvninstall  |   5m 25s |  the patch passed  || +1 |  compile  |   0m 19s |  the patch passed  || +1 |  javac  |   0m 19s |  the patch passed  || +1 |  checkstyle  |   0m 27s |  the patch passed  || +1 |  whitespace  |   0m  0s |  The patch has no whitespace issues.  || +1 |  shadedjars  |   4m 55s |  patch has no errors when building our shaded downstream artifacts.  || +1 |  hadoopcheck  |  16m 58s |  Patch does not cause any errors with Hadoop 2.8.5 2.9.2 or 3.1.2.  || +1 |  javadoc  |   0m 18s |  the patch passed  || +1 |  findbugs  |   0m 53s |  the patch passed  ||| || || ||  Other Tests  ||| +1 |  unit  |   2m 54s |  hbase-common in the patch passed.  || +1 |  asflicense  |   0m  9s |  The patch does not generate ASF License warnings.  ||  |   |  52m  4s |   |\\\\|| Subsystem || Report/Notes ||| Docker | Client=19.03.2 Server=19.03.2 base: [link] || JIRA Issue | HBASE-23038 || JIRA Patch URL | [link] || Optional Tests | dupname asflicense javac javadoc unit spotbugs findbugs shadedjars hadoopcheck hbaseanti checkstyle compile || uname | Linux 1f2d54ba0196 4.15.0-58-generic #64-Ubuntu SMP Tue Aug 6 11:12:41 UTC 2019 x86_64 GNU/Linux || Build tool | maven || Personality | dev-support/hbase-personality.sh || git revision | master / 52f5a85bfc || Default Java | 1.8.0_181 ||  Test Results | [link] || Max. process+thread count | 257 (vs. ulimit of 10000) || modules | C: hbase-common U: hbase-common || Console output | [link] || versions | git=2.11.0 maven=2018-06-17T18:33:14Z) findbugs=3.1.11 || Powered by | Apache Yetus 0.11.0 [link] |This message was automatically generated.

** Comment 4 **
[Comment excluded]

** Comment 5 **
nit: we can include variable params with {} in logger:        LOG.info(            ""The period is {} seconds, {} is disabled"", chore.getPeriod(), chore.getName());{code} 

** Comment 6 **
| (/) *+1 overall* |\\\\|| Vote || Subsystem || Runtime || Comment ||| 0 |  reexec  |   1m 12s |  Docker mode activated.  ||| || || ||  Prechecks  ||| +1 |  dupname  |   0m  0s |  No case conflicting files found.  || +1 |  hbaseanti  |   0m  0s |  Patch does not have any anti-patterns.  || +1 |  @author  |   0m  0s |  The patch does not contain any @author tags.  || -0 |  test4tests  |   0m  0s |  The patch doesn't appear to include any new or modified tests. Please justify why no new tests are needed for this patch. Also please list what manual steps were performed to verify this patch.  ||| || || ||  master Compile Tests  ||| +1 |  mvninstall  |   5m 41s |  master passed  || +1 |  compile  |   0m 20s |  master passed  || +1 |  checkstyle  |   0m 27s |  master passed  || +1 |  shadedjars  |   4m 58s |  branch has no errors when building our shaded downstream artifacts.  || +1 |  javadoc  |   0m 18s |  master passed  || 0 |  spotbugs  |   0m 48s |  Used deprecated FindBugs config; considering switching to SpotBugs.  || +1 |  findbugs  |   0m 47s |  master passed  ||| || || ||  Patch Compile Tests  ||| +1 |  mvninstall  |   5m 22s |  the patch passed  || +1 |  compile  |   0m 20s |  the patch passed  || +1 |  javac  |   0m 20s |  the patch passed  || +1 |  checkstyle  |   0m 26s |  the patch passed  || +1 |  whitespace  |   0m  0s |  The patch has no whitespace issues.  || +1 |  shadedjars  |   4m 51s |  patch has no errors when building our shaded downstream artifacts.  || +1 |  hadoopcheck  |  16m 54s |  Patch does not cause any errors with Hadoop 2.8.5 2.9.2 or 3.1.2.  || +1 |  javadoc  |   0m 18s |  the patch passed  || +1 |  findbugs  |   0m 53s |  the patch passed  ||| || || ||  Other Tests  ||| +1 |  unit  |   2m 52s |  hbase-common in the patch passed.  || +1 |  asflicense  |   0m  9s |  The patch does not generate ASF License warnings.  ||  |   |  51m 46s |   |\\\\|| Subsystem || Report/Notes ||| Docker | Client=19.03.0 Server=19.03.0 base: [link] || JIRA Issue | HBASE-23038 || JIRA Patch URL | [link] || Optional Tests | dupname asflicense javac javadoc unit spotbugs findbugs shadedjars hadoopcheck hbaseanti checkstyle compile || uname | Linux d19a2d13ce85 4.15.0-58-generic #64-Ubuntu SMP Tue Aug 6 11:12:41 UTC 2019 x86_64 GNU/Linux || Build tool | maven || Personality | dev-support/hbase-personality.sh || git revision | master / 52f5a85bfc || Default Java | 1.8.0_181 ||  Test Results | [link] || Max. process+thread count | 263 (vs. ulimit of 10000) || modules | C: hbase-common U: hbase-common || Console output | [link] || versions | git=2.11.0 maven=2018-06-17T18:33:14Z) findbugs=3.1.11 || Powered by | Apache Yetus 0.11.0 [link] |This message was automatically generated.

** Comment 7 **
[Comment excluded]

** Comment 8 **
thanks for taking this up!can you remove the case in HMaster where we fetch the MobCompactionChore period and check it to log a similar message?

** Comment 9 **
| (x) *-1 overall* |\\\\|| Vote || Subsystem || Runtime || Comment ||| 0 |  reexec  |   1m 19s |  Docker mode activated.  ||| || || ||  Prechecks  ||| +1 |  dupname  |   0m  0s |  No case conflicting files found.  || +1 |  hbaseanti  |   0m  0s |  Patch does not have any anti-patterns.  || +1 |  @author  |   0m  0s |  The patch does not contain any @author tags.  || -0 |  test4tests  |   0m  0s |  The patch doesn't appear to include any new or modified tests. Please justify why no new tests are needed for this patch. Also please list what manual steps were performed to verify this patch.  ||| || || ||  master Compile Tests  ||| 0 |  mvndep  |   0m 25s |  Maven dependency ordering for branch  || +1 |  mvninstall  |   5m 30s |  master passed  || +1 |  compile  |   1m 13s |  master passed  || +1 |  checkstyle  |   1m 55s |  master passed  || +1 |  shadedjars  |   4m 56s |  branch has no errors when building our shaded downstream artifacts.  || +1 |  javadoc  |   0m 51s |  master passed  || 0 |  spotbugs  |   4m 16s |  Used deprecated FindBugs config; considering switching to SpotBugs.  || +1 |  findbugs  |   5m  1s |  master passed  ||| || || ||  Patch Compile Tests  ||| 0 |  mvndep  |   0m 12s |  Maven dependency ordering for patch  || +1 |  mvninstall  |   5m 22s |  the patch passed  || +1 |  compile  |   1m 15s |  the patch passed  || +1 |  javac  |   1m 15s |  the patch passed  || +1 |  checkstyle  |   1m 54s |  the patch passed  || +1 |  whitespace  |   0m  0s |  The patch has no whitespace issues.  || +1 |  shadedjars  |   4m 56s |  patch has no errors when building our shaded downstream artifacts.  || +1 |  hadoopcheck  |  16m 59s |  Patch does not cause any errors with Hadoop 2.8.5 2.9.2 or 3.1.2.  || +1 |  javadoc  |   0m 52s |  the patch passed  || +1 |  findbugs  |   5m 27s |  the patch passed  ||| || || ||  Other Tests  ||| +1 |  unit  |   2m 57s |  hbase-common in the patch passed.  || -1 |  unit  | 263m 22s |  hbase-server in the patch failed.  || +1 |  asflicense  |   1m 13s |  The patch does not generate ASF License warnings.  ||  |   | 331m 55s |   |\\\\|| Reason || Tests ||| Failed junit tests | hadoop.hbase.util.TestFromClientSide3WoUnsafe |\\\\|| Subsystem || Report/Notes ||| Docker | Client=19.03.2 Server=19.03.2 base: [link] || JIRA Issue | HBASE-23038 || JIRA Patch URL | [link] || Optional Tests | dupname asflicense javac javadoc unit spotbugs findbugs shadedjars hadoopcheck hbaseanti checkstyle compile || uname | Linux fbfdc0a71e39 4.15.0-58-generic #64-Ubuntu SMP Tue Aug 6 11:12:41 UTC 2019 x86_64 GNU/Linux || Build tool | maven || Personality | dev-support/hbase-personality.sh || git revision | master / ea24ea7dd5 || Default Java | 1.8.0_181 || unit | [link] ||  Test Results | [link] || Max. process+thread count | 5282 (vs. ulimit of 10000) || modules | C: hbase-common hbase-server U: . || Console output | [link] || versions | git=2.11.0 maven=2018-06-17T18:33:14Z) findbugs=3.1.11 || Powered by | Apache Yetus 0.11.0 [link] |This message was automatically generated.

** Comment 10 **
[Comment excluded]

** Comment 11 **
| (x) *-1 overall* |\\\\|| Vote || Subsystem || Runtime || Comment ||| 0 |  reexec  |   2m 19s |  Docker mode activated.  ||| || || ||  Prechecks  ||| +1 |  dupname  |   0m  0s |  No case conflicting files found.  || +1 |  hbaseanti  |   0m  0s |  Patch does not have any anti-patterns.  || +1 |  @author  |   0m  0s |  The patch does not contain any @author tags.  || -0 |  test4tests  |   0m  0s |  The patch doesn't appear to include any new or modified tests. Please justify why no new tests are needed for this patch. Also please list what manual steps were performed to verify this patch.  ||| || || ||  master Compile Tests  ||| 0 |  mvndep  |   1m 21s |  Maven dependency ordering for branch  || +1 |  mvninstall  |   8m  3s |  master passed  || +1 |  compile  |   1m 44s |  master passed  || +1 |  checkstyle  |   2m 22s |  master passed  || +1 |  shadedjars  |   6m 14s |  branch has no errors when building our shaded downstream artifacts.  || +1 |  javadoc  |   1m 12s |  master passed  || 0 |  spotbugs  |   4m 58s |  Used deprecated FindBugs config; considering switching to SpotBugs.  || +1 |  findbugs  |   5m 57s |  master passed  ||| || || ||  Patch Compile Tests  ||| 0 |  mvndep  |   0m 16s |  Maven dependency ordering for patch  || +1 |  mvninstall  |   7m 25s |  the patch passed  || +1 |  compile  |   1m 44s |  the patch passed  || +1 |  javac  |   1m 44s |  the patch passed  || +1 |  checkstyle  |   2m 11s |  the patch passed  || +1 |  whitespace  |   0m  0s |  The patch has no whitespace issues.  || +1 |  shadedjars  |   6m 19s |  patch has no errors when building our shaded downstream artifacts.  || +1 |  hadoopcheck  |  23m 54s |  Patch does not cause any errors with Hadoop 2.8.5 2.9.2 or 3.1.2.  || +1 |  javadoc  |   1m 12s |  the patch passed  || +1 |  findbugs  |   6m 21s |  the patch passed  ||| || || ||  Other Tests  ||| +1 |  unit  |   3m 16s |  hbase-common in the patch passed.  || -1 |  unit  | 255m  9s |  hbase-server in the patch failed.  || +1 |  asflicense  |   0m 50s |  The patch does not generate ASF License warnings.  ||  |   | 346m 59s |   |\\\\|| Reason || Tests ||| Failed junit tests | hadoop.hbase.client.TestSnapshotTemporaryDirectoryWithRegionReplicas |\\\\|| Subsystem || Report/Notes ||| Docker | Client=19.03.2 Server=19.03.2 base: [link] || JIRA Issue | HBASE-23038 || JIRA Patch URL | [link] || Optional Tests | dupname asflicense javac javadoc unit spotbugs findbugs shadedjars hadoopcheck hbaseanti checkstyle compile || uname | Linux c1df0a677eed 4.15.0-58-generic #64-Ubuntu SMP Tue Aug 6 11:12:41 UTC 2019 x86_64 GNU/Linux || Build tool | maven || Personality | dev-support/hbase-personality.sh || git revision | master / ea24ea7dd5 || Default Java | 1.8.0_181 || unit | [link] ||  Test Results | [link] || Max. process+thread count | 5211 (vs. ulimit of 10000) || modules | C: hbase-common hbase-server U: . || Console output | [link] || versions | git=2.11.0 maven=2018-06-17T18:33:14Z) findbugs=3.1.11 || Powered by | Apache Yetus 0.11.0 [link] |This message was automatically generated.

** Comment 12 **
Hi ,The failing unit test seems to be unrelated to the current issue. Does that need fixing up as a part of this Jira?thanks.

** Comment 13 **
I agree that failure is unrelated and doesn't need to be handled here.+1 on v3 as well.

** Comment 14 **
Results for branch branch-1
	: (/) *+1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(/) +1 jdk7 checks
-- For more information 
(/) +1 jdk8 hadoop2 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.


** Comment 15 **
Results for branch master
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(/) +1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 16 **
Results for branch branch-2
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 17 **
Results for branch branch-2.2
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 18 **
Results for branch branch-2.1
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test

"
HBASE-23679,https://issues.apache.org/jira/browse/HBASE-23679,https://github.com/apache/hbase/blob/rel/2.1.9/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/SecureBulkLoadManager.java,FileSystem instance leaks due to bulk loads with Kerberos enabled,NO,"Spent the better part of a week chasing an issue on HBase 2.x where the number of DistributedFileSystem instances on the heap of a RegionServer would grow unbounded. Looking at multiple heap-dumps, it was obvious to see that we had an immense number of DFS instances cached (in FileSystem$Cache) for the same user, with the unique number of Tokens contained in that DFS's UGI member (one hbase delegation token, and two HDFS delegation tokens – we only do this for bulk loads). For the user's clusters, they eventually experienced 10x perf degradation as RegionServers spent all of their time in JVM GC (they were unlucky to not have RegionServers crash outright, as this would've, albeit temporarily, fixed the issue).

The problem seems to be two-fold with changes by HBASE-15291 being largely the cause. This issue tried to close FileSystem instances which were being leaked – however, it did this by instrumenting the method {{SecureBulkLoadManager.cleanupBulkLoad(..)}}. Two big issues with this approach:
 # It relies on clients to call this method (client's hanging up will leak resources in RegionServers)
 # This method is only called on the RegionServer hosting the first Region of the table which was bulk-loaded into. For multiple RegionServers, they are left to leak resources.

HBASE-21342 later tried to fix an issue where FS objects were now being closed prematurely via reference-counting (which appears to work fine), but does not address the other two issues above. Point #2 makes debugging this issue harder than normal because it doesn't manifest on a single node instance :)

Through all of this, I (re)learned the dirty history of UGI and how its caching doesn't work so great HADOOP-6670. I see trying to continue to leverage the FileSystem$CACHE as a potentially dangerous thing (we've been back here multiple times already). My opinion at this point is that we should cleanly create a new FileSystem instance during the call to {{SecureBulkLoadManager#secureBulkLoadHFiles(..)}} and close it in a finally block in that same method. This both simplifies the lifecycle of a FileSystem instance in the bulk-load codepath but also helps us avoid future problems with UGI and FS caching. The one downside is that we pay the penalty to create a new FileSystem instance, but I'm of the opinion that we cross that bridge when we get there.

Thanks for [~jdcryans] and [~busbey] for their help along the way.","** Comment 1 **
Dropping some more details in here, should anyone else ever find themselves back here. * Funny that this user's RegionServers never (rarely?) actually OOME'ed. They were left in this crap state because the JVM just kept hanging on. GC verbose logging showed us that heap was just sitting completely full. We just sat with 30-60s GC pauses, getting next to nothing done. * A heapdump showed (at worst) 60k+ instances of DistributedFileSystem sitting on the heap, nearly all of them referenced by {{FileSystem$CACHE}}. It takes some digging to realize this. * Digging into each DFS -> DFSClient -> UGI -> Tokens, you can see the delegation tokens which let us confirm that Bulk Load was the culprit creating/leaking these. * For the user, it was an extremely slow growth. One RegionServer would get into this state every ~20 days across about that many RegionServers. So, in reality, we were probably looking at even longer than 20days for a single RegionServer to leak enough of these to cause issues. * UGI being a part of FileSystem caching is crap, and we should avoid it for anything other than ""just the HBase user"". It's extremely obtuse and error prone, likely to just give us more heartache (lots of issues around this in the past).

** Comment 2 **
[Comment excluded]

** Comment 3 **
[Comment excluded]

** Comment 4 **
Results for branch branch-2
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 5 **
Results for branch branch-2.2
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(/) +1 jdk8 hadoop2 checks
-- For more information 
(/) +1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(x) -1 client integration test
--Failed when running client tests on top of Hadoop 2. . (note that this means we didn't run on Hadoop 3)


** Comment 6 **
Results for branch branch-2.1
	: (/) *+1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(/) +1 jdk8 hadoop2 checks
-- For more information 
(/) +1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test


** Comment 7 **
Results for branch master
	: (x) *-1 overall*
----
details (if available):
(/) +1 general checks
-- For more information 
(x) -1 jdk8 hadoop2 checks
-- For more information 
(x) -1 jdk8 hadoop3 checks
-- For more information 
(/) +1 source release artifact
-- See build output for details.
(/) +1 client integration test

"
