Issue ID,Issue Link,Git URL,Summary,Summary Relevance,Description,Comments
+ * distributed under the License is distributed on an ""AS IS"" BASIS,
+ * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
+ * See the License for the specific language governing permissions and
+ * limitations under the License.
+ */
+package org.apache.kafka.streams.tests;
+
+import org.apache.kafka.common.utils.Utils;
+import org.apache.kafka.streams.KafkaStreams;
+import org.apache.kafka.streams.StreamsBuilder;
+import org.apache.kafka.streams.StreamsConfig;
+import org.apache.kafka.streams.kstream.KStream;
+import org.apache.kafka.streams.processor.AbstractProcessor;
+import org.apache.kafka.streams.processor.Processor;
+import org.apache.kafka.streams.processor.ProcessorContext;
+import org.apache.kafka.streams.processor.ProcessorSupplier;
+
+import java.util.Properties;
+
+public class StreamsUpgradeTest {
+
+    /**
+     * This test cannot be executed, as long as Kafka 1.1.1 is not released
+     */
+    @SuppressWarnings(""unchecked"")
+    public static void main(final String args) throws Exception {
+        if (args.length < 2) {
+            System.err.println(""StreamsUpgradeTest requires three argument (kafka-url, properties-file) but only "" + args.length + "" provided: ""
+                + (args.length > 0 ? args : """"));
+        }
+        final String kafka = args;
+        final String propFileName = args.length > 1 ? args : null;
+
+        final Properties streamsProperties = Utils.loadProps(propFileName);
+
+        System.out.println(""StreamsTest instance started (StreamsUpgradeTest v1.1)"");
+        System.out.println(""kafka="" + kafka);
+        System.out.println(""props="" + streamsProperties);
+
+        final StreamsBuilder builder = new StreamsBuilder();
+        final KStream dataStream = builder.stream(""data"");
+        dataStream.process(printProcessorSupplier());
+        dataStream.to(""echo"");
+
+        final Properties config = new Properties();
+        config.setProperty(StreamsConfig.APPLICATION_ID_CONFIG, ""StreamsUpgradeTest"");
+        config.setProperty(StreamsConfig.BOOTSTRAP_SERVERS_CONFIG, kafka);
+        config.put(StreamsConfig.COMMIT_INTERVAL_MS_CONFIG, 1000);
+        config.putAll(streamsProperties);
+
+        final KafkaStreams streams = new KafkaStreams(builder.build(), config);
+        streams.start();
+
+        Runtime.getRuntime().addShutdownHook(new Thread() {
+            @Override
+            public void run() {
+                streams.close();
+                System.out.println(""UPGRADE-TEST-CLIENT-CLOSED"");
+                System.out.flush();
+            }
+        });
+    }
+
+    private static <K, V> ProcessorSupplier<K, V> printProcessorSupplier() {
+        return new ProcessorSupplier<K, V>() {
+            public Processor<K, V> get() {
+                return new AbstractProcessor<K, V>() {
+                    private int numRecordsProcessed = 0;
+
+                    @Override
+                    public void init(final ProcessorContext context) {
+                        System.out.println(""initializing processor: topic=data taskId="" + context.taskId());
+                        numRecordsProcessed = 0;
+                    }
+
+                    @Override
+                    public void process(final K key, final V value) {
+                        numRecordsProcessed++;
+                        if (numRecordsProcessed % 100 == 0) {
+                            System.out.println(""processed "" + numRecordsProcessed + "" records from topic=data"");
+                        }
+                    }
+
+                    @Override
+                    public void punctuate(final long timestamp) {}
+
+                    @Override
+                    public void close() {}
+                };
+            }
+        };
+    }
+}
diff --git a/tests/kafkatest/services/streams.py b/tests/kafkatest/services/streams.py
index a5be816c737..e0e445de22a 100644
--- a/tests/kafkatest/services/streams.py
+++ b/tests/kafkatest/services/streams.py
@@ -413,6 +413,7 @@ def __init__(self, test_context, kafka):
                                                                  ""org.apache.kafka.streams.tests.StreamsUpgradeTest"",
                                                                  """")
         self.UPGRADE_FROM = None
+        self.UPGRADE_TO = None
     def set_version(self, kafka_streams_version):
         self.KAFKA_STREAMS_VERSION = kafka_streams_version
diff --git a/tests/kafkatest/tests/streams/streams_upgrade_test.py b/tests/kafkatest/tests/streams/streams_upgrade_test.py
index fa79d571f36..8b7d7712459 100644
--- a/tests/kafkatest/tests/streams/streams_upgrade_test.py
+++ b/tests/kafkatest/tests/streams/streams_upgrade_test.py
@@ -23,8 +23,16 @@
 import random
 import time
+# broker 0.10.0 is not compatible with newer Kafka Streams versions
 broker_upgrade_versions = 
-simple_upgrade_versions_metadata_version_2 = 
+
+metadata_1_versions = 
+metadata_2_versions = 
+# we can add the following versions to `backward_compatible_metadata_2_versions` after the corresponding
+# bug-fix release 0.10.1.2, 0.10.2.2, 0.11.0.3, 1.0.2, and 1.1.1 are available:
+# str(LATEST_0_10_1), str(LATEST_0_10_2), str(LATEST_0_11_0), str(LATEST_1_0), str(LATEST_1_1)
+backward_compatible_metadata_2_versions = 
+metadata_3_versions = 
 class StreamsUpgradeTest(Test):
     """"""
@@ -39,6 +47,7 @@ def __init__(self, test_context):
             'echo' : { 'partitions': 5 },
             'data' : { 'partitions': 5 },
         }
+        self.leader = None
     def perform_broker_upgrade(self, to_version):
         self.logger.info(""First pass bounce - rolling broker upgrade"")
@@ -114,7 +123,7 @@ def test_upgrade_downgrade_brokers(self, from_version, to_version):
         node.account.ssh(""grep ALL-RECORDS-DELIVERED %s"" % self.driver.STDOUT_FILE, allow_fail=False)
         self.processor1.node.account.ssh_capture(""grep SMOKE-TEST-CLIENT-CLOSED %s"" % self.processor1.STDOUT_FILE, allow_fail=False)
-    @matrix(from_version=simple_upgrade_versions_metadata_version_2, to_version=simple_upgrade_versions_metadata_version_2)
+    @matrix(from_version=metadata_2_versions, to_version=metadata_2_versions)
     def test_simple_upgrade_downgrade(self, from_version, to_version):
         """"""
         Starts 3 KafkaStreams instances with <old_version>, and upgrades one-by-one to <new_version>
@@ -165,15 +174,12 @@ def test_simple_upgrade_downgrade(self, from_version, to_version):
         self.driver.stop()
-    #@parametrize(new_version=str(LATEST_0_10_1)) we cannot run this test until Kafka 0.10.1.2 is released
-    #@parametrize(new_version=str(LATEST_0_10_2)) we cannot run this test until Kafka 0.10.2.2 is released
-    #@parametrize(new_version=str(LATEST_0_11_0)) we cannot run this test until Kafka 0.11.0.3 is released
-    #@parametrize(new_version=str(LATEST_1_0)) we cannot run this test until Kafka 1.0.2 is released
-    #@parametrize(new_version=str(LATEST_1_1)) we cannot run this test until Kafka 1.1.1 is released
-    @parametrize(new_version=str(DEV_VERSION))
-    def test_metadata_upgrade(self, new_version):
+    #@matrix(from_version=metadata_1_versions, to_version=backward_compatible_metadata_2_versions)
+    @matrix(from_version=metadata_1_versions, to_version=metadata_3_versions)
+    @matrix(from_version=metadata_2_versions, to_version=metadata_3_versions)
+    def test_metadata_upgrade(self, from_version, to_version):
         """"""
-        Starts 3 KafkaStreams instances with version 0.10.0, and upgrades one-by-one to <new_version>
+        Starts 3 KafkaStreams instances with version <from_version> and upgrades one-by-one to <to_version>
         """"""
         self.zk = ZookeeperService(self.test_context, num_nodes=1)
@@ -189,7 +195,7 @@ def test_metadata_upgrade(self, new_version):
         self.processor3 = StreamsUpgradeTestJobRunnerService(self.test_context, self.kafka)
         self.driver.start()
-        self.start_all_nodes_with(str(LATEST_0_10_0))
+        self.start_all_nodes_with(from_version)
         self.processors = 
@@ -200,13 +206,13 @@ def test_metadata_upgrade(self, new_version):
         random.shuffle(self.processors)
         for p in self.processors:
             p.CLEAN_NODE_ENABLED = False
-            self.do_rolling_bounce(p, ""0.10.0"", new_version, counter)
+            self.do_rolling_bounce(p, from_version, to_version, counter)
             counter = counter + 1
         # second rolling bounce
         random.shuffle(self.processors)
         for p in self.processors:
-            self.do_rolling_bounce(p, None, new_version, counter)
+            self.do_rolling_bounce(p, None, to_version, counter)
             counter = counter + 1
         # shutdown
diff --git a/tests/kafkatest/version.py b/tests/kafkatest/version.py
index 66e5fcf18aa..7823efac1d4 100644
--- a/tests/kafkatest/version.py
+++ b/tests/kafkatest/version.py
@@ -63,17 +63,17 @@ def get_version(node=None):
 DEV_BRANCH = KafkaVersion(""dev"")
 DEV_VERSION = KafkaVersion(""1.2.0-SNAPSHOT"")
-# 0.8.2.X versions
+# 0.8.2.x versions
 V_0_8_2_1 = KafkaVersion(""0.8.2.1"")
 V_0_8_2_2 = KafkaVersion(""0.8.2.2"")
 LATEST_0_8_2 = V_0_8_2_2
-# 0.9.0.X versions
+# 0.9.0.x versions
 V_0_9_0_0 = KafkaVersion(""0.9.0.0"")
 V_0_9_0_1 = KafkaVersion(""0.9.0.1"")
 LATEST_0_9 = V_0_9_0_1
-# 0.10.0.X versions
+# 0.10.0.x versions
 V_0_10_0_0 = KafkaVersion(""0.10.0.0"")
 V_0_10_0_1 = KafkaVersion(""0.10.0.1"")
 LATEST_0_10_0 = V_0_10_0_1
----------------------------------------------------------------
This is an automated message from the Apache Git Service.
To respond to the message, please log on GitHub and use the
URL above to go to the specific comment.
For queries about this service, please contact Infrastructure at:
users@infra.apache.org


** Comment 20 **
mjsax closed pull request #4636: KAFKA-6054: Add 'version probing' to Kafka Streams rebalance
URL: [link]
This is a PR merged from a forked repository.
As GitHub hides the original diff on merge, it is displayed below for
the sake of provenance:
As this is a foreign pull request (from a fork), the diff is supplied
below (as it won't show otherwise due to GitHub magic):
diff --git [file java] [file java]
index 18dc891682d..bc549960de4 100644
--- [file java]
+++ [file java]
@@ -145,6 +145,7 @@
      */
     // TODO: currently we cannot get the full topic configurations and hence cannot allow topic configs without the prefix,
     //       this can be lifted once kafka.log.LogConfig is completely deprecated by org.apache.kafka.common.config.TopicConfig
+    @SuppressWarnings(""WeakerAccess"")
     public static final String TOPIC_PREFIX = ""topic."";
     /**
@@ -152,6 +153,7 @@
      * It is recommended to use {@link #consumerPrefix(String)} to add this prefix to {@link ConsumerConfig consumer
      * properties}.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String CONSUMER_PREFIX = ""consumer."";
     /**
@@ -161,6 +163,7 @@
      * 2. consumer.
      * 3. 
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String MAIN_CONSUMER_PREFIX = ""main.consumer."";
     /**
@@ -170,6 +173,7 @@
      * 2. consumer.
      * 3. 
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String RESTORE_CONSUMER_PREFIX = ""restore.consumer."";
     /**
@@ -179,6 +183,7 @@
      * 2. consumer.
      * 3. 
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String GLOBAL_CONSUMER_PREFIX = ""global.consumer."";
     /**
@@ -186,6 +191,7 @@
      * It is recommended to use {@link #producerPrefix(String)} to add this prefix to {@link ProducerConfig producer
      * properties}.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String PRODUCER_PREFIX = ""producer."";
     /**
@@ -193,202 +199,250 @@
      * It is recommended to use {@link #adminClientPrefix(String)} to add this prefix to {@link ProducerConfig producer
      * properties}.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String ADMIN_CLIENT_PREFIX = ""admin."";
     /**
      * Config value for parameter {@link #UPGRADE_FROM_CONFIG ""upgrade.from""} for upgrading an application from version {@code 0.10.0.x}.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String UPGRADE_FROM_0100 = ""0.10.0"";
     /**
      * Config value for parameter {@link #UPGRADE_FROM_CONFIG ""upgrade.from""} for upgrading an application from version {@code 0.10.1.x}.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String UPGRADE_FROM_0101 = ""0.10.1"";
     /**
      * Config value for parameter {@link #UPGRADE_FROM_CONFIG ""upgrade.from""} for upgrading an application from version {@code 0.10.2.x}.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String UPGRADE_FROM_0102 = ""0.10.2"";
     /**
      * Config value for parameter {@link #UPGRADE_FROM_CONFIG ""upgrade.from""} for upgrading an application from version {@code 0.11.0.x}.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String UPGRADE_FROM_0110 = ""0.11.0"";
     /**
      * Config value for parameter {@link #UPGRADE_FROM_CONFIG ""upgrade.from""} for upgrading an application from version {@code 1.0.x}.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String UPGRADE_FROM_10 = ""1.0"";
     /**
      * Config value for parameter {@link #UPGRADE_FROM_CONFIG ""upgrade.from""} for upgrading an application from version {@code 1.1.x}.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String UPGRADE_FROM_11 = ""1.1"";
     /**
      * Config value for parameter {@link #PROCESSING_GUARANTEE_CONFIG ""processing.guarantee""} for at-least-once processing guarantees.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String AT_LEAST_ONCE = ""at_least_once"";
     /**
      * Config value for parameter {@link #PROCESSING_GUARANTEE_CONFIG ""processing.guarantee""} for exactly-once processing guarantees.
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String EXACTLY_ONCE = ""exactly_once"";
     /** {@code application.id} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String APPLICATION_ID_CONFIG = ""application.id"";
     private static final String APPLICATION_ID_DOC = ""An identifier for the stream processing application. Must be unique within the Kafka cluster. It is used as 1) the default client-id prefix, 2) the group-id for membership management, 3) the changelog topic prefix."";
     /**{@code user.endpoint} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String APPLICATION_SERVER_CONFIG = ""application.server"";
     private static final String APPLICATION_SERVER_DOC = ""A host:port pair pointing to an embedded user defined endpoint that can be used for discovering the locations of state stores within a single KafkaStreams application"";
     /** {@code bootstrap.servers} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String BOOTSTRAP_SERVERS_CONFIG = CommonClientConfigs.BOOTSTRAP_SERVERS_CONFIG;
     /** {@code buffered.records.per.partition} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String BUFFERED_RECORDS_PER_PARTITION_CONFIG = ""buffered.records.per.partition"";
     private static final String BUFFERED_RECORDS_PER_PARTITION_DOC = ""The maximum number of records to buffer per partition."";
     /** {@code cache.max.bytes.buffering} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String CACHE_MAX_BYTES_BUFFERING_CONFIG = ""cache.max.bytes.buffering"";
     private static final String CACHE_MAX_BYTES_BUFFERING_DOC = ""Maximum number of memory bytes to be used for buffering across all threads"";
     /** {@code client.id} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String CLIENT_ID_CONFIG = CommonClientConfigs.CLIENT_ID_CONFIG;
     private static final String CLIENT_ID_DOC = ""An ID prefix string used for the client IDs of internal consumer, producer and restore-consumer,"" +
         "" with pattern '<client.id>-StreamThread-<threadSequenceNumber>-<consumer|producer|restore-consumer>'."";
     /** {@code commit.interval.ms} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String COMMIT_INTERVAL_MS_CONFIG = ""commit.interval.ms"";
     private static final String COMMIT_INTERVAL_MS_DOC = ""The frequency with which to save the position of the processor."" +
         "" (Note, if 'processing.guarantee' is set to '"" + EXACTLY_ONCE + ""', the default value is "" + EOS_DEFAULT_COMMIT_INTERVAL_MS + "","" +
         "" otherwise the default value is "" + DEFAULT_COMMIT_INTERVAL_MS + ""."";
     /** {@code connections.max.idle.ms} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String CONNECTIONS_MAX_IDLE_MS_CONFIG = CommonClientConfigs.CONNECTIONS_MAX_IDLE_MS_CONFIG;
     /**
      * {@code default.deserialization.exception.handler}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String DEFAULT_DESERIALIZATION_EXCEPTION_HANDLER_CLASS_CONFIG = ""default.deserialization.exception.handler"";
     private static final String DEFAULT_DESERIALIZATION_EXCEPTION_HANDLER_CLASS_DOC = ""Exception handling class that implements the <code>org.apache.kafka.streams.errors.DeserializationExceptionHandler</code> interface."";
     /**
      * {@code default.production.exception.handler}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String DEFAULT_PRODUCTION_EXCEPTION_HANDLER_CLASS_CONFIG = ""default.production.exception.handler"";
     private static final String DEFAULT_PRODUCTION_EXCEPTION_HANDLER_CLASS_DOC = ""Exception handling class that implements the <code>org.apache.kafka.streams.errors.ProductionExceptionHandler</code> interface."";
     /**
      * {@code default.windowed.key.serde.inner}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String DEFAULT_WINDOWED_KEY_SERDE_INNER_CLASS = ""default.windowed.key.serde.inner"";
     /**
      * {@code default.windowed.value.serde.inner}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String DEFAULT_WINDOWED_VALUE_SERDE_INNER_CLASS = ""default.windowed.value.serde.inner"";
     /** {@code default key.serde} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String DEFAULT_KEY_SERDE_CLASS_CONFIG = ""default.key.serde"";
     private static final String DEFAULT_KEY_SERDE_CLASS_DOC = "" Default serializer / deserializer class for key that implements the <code>org.apache.kafka.common.serialization.Serde</code> interface. ""
             + ""Note when windowed serde class is used, one needs to set the inner serde class that implements the <code>org.apache.kafka.common.serialization.Serde</code> interface via '""
             + DEFAULT_WINDOWED_KEY_SERDE_INNER_CLASS + ""' or '"" + DEFAULT_WINDOWED_VALUE_SERDE_INNER_CLASS + ""' as well"";
     /** {@code default value.serde} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String DEFAULT_VALUE_SERDE_CLASS_CONFIG = ""default.value.serde"";
     private static final String DEFAULT_VALUE_SERDE_CLASS_DOC = ""Default serializer / deserializer class for value that implements the <code>org.apache.kafka.common.serialization.Serde</code> interface. ""
             + ""Note when windowed serde class is used, one needs to set the inner serde class that implements the <code>org.apache.kafka.common.serialization.Serde</code> interface via '""
             + DEFAULT_WINDOWED_KEY_SERDE_INNER_CLASS + ""' or '"" + DEFAULT_WINDOWED_VALUE_SERDE_INNER_CLASS + ""' as well"";
     /** {@code default.timestamp.extractor} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String DEFAULT_TIMESTAMP_EXTRACTOR_CLASS_CONFIG = ""default.timestamp.extractor"";
     private static final String DEFAULT_TIMESTAMP_EXTRACTOR_CLASS_DOC = ""Default timestamp extractor class that implements the <code>org.apache.kafka.streams.processor.TimestampExtractor</code> interface."";
     /** {@code metadata.max.age.ms} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String METADATA_MAX_AGE_CONFIG = CommonClientConfigs.METADATA_MAX_AGE_CONFIG;
     /** {@code metrics.num.samples} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String METRICS_NUM_SAMPLES_CONFIG = CommonClientConfigs.METRICS_NUM_SAMPLES_CONFIG;
     /** {@code metrics.record.level} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String METRICS_RECORDING_LEVEL_CONFIG = CommonClientConfigs.METRICS_RECORDING_LEVEL_CONFIG;
     /** {@code metric.reporters} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String METRIC_REPORTER_CLASSES_CONFIG = CommonClientConfigs.METRIC_REPORTER_CLASSES_CONFIG;
     /** {@code metrics.sample.window.ms} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String METRICS_SAMPLE_WINDOW_MS_CONFIG = CommonClientConfigs.METRICS_SAMPLE_WINDOW_MS_CONFIG;
     /** {@code num.standby.replicas} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String NUM_STANDBY_REPLICAS_CONFIG = ""num.standby.replicas"";
     private static final String NUM_STANDBY_REPLICAS_DOC = ""The number of standby replicas for each task."";
     /** {@code num.stream.threads} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String NUM_STREAM_THREADS_CONFIG = ""num.stream.threads"";
     private static final String NUM_STREAM_THREADS_DOC = ""The number of threads to execute stream processing."";
     /** {@code partition.grouper} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String PARTITION_GROUPER_CLASS_CONFIG = ""partition.grouper"";
     private static final String PARTITION_GROUPER_CLASS_DOC = ""Partition grouper class that implements the <code>org.apache.kafka.streams.processor.PartitionGrouper</code> interface."";
     /** {@code poll.ms} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String POLL_MS_CONFIG = ""poll.ms"";
     private static final String POLL_MS_DOC = ""The amount of time in milliseconds to block waiting for input."";
     /** {@code processing.guarantee} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String PROCESSING_GUARANTEE_CONFIG = ""processing.guarantee"";
     private static final String PROCESSING_GUARANTEE_DOC = ""The processing guarantee that should be used. Possible values are <code>"" + AT_LEAST_ONCE + ""</code> (default) and <code>"" + EXACTLY_ONCE + ""</code>. "" +
         ""Note that exactly-once processing requires a cluster of at least three brokers by default what is the recommended setting for production; for development you can change this, by adjusting broker setting `transaction.state.log.replication.factor`."";
     /** {@code receive.buffer.bytes} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String RECEIVE_BUFFER_CONFIG = CommonClientConfigs.RECEIVE_BUFFER_CONFIG;
     /** {@code reconnect.backoff.ms} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String RECONNECT_BACKOFF_MS_CONFIG = CommonClientConfigs.RECONNECT_BACKOFF_MS_CONFIG;
     /** {@code reconnect.backoff.max} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String RECONNECT_BACKOFF_MAX_MS_CONFIG = CommonClientConfigs.RECONNECT_BACKOFF_MAX_MS_CONFIG;
     /** {@code replication.factor} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String REPLICATION_FACTOR_CONFIG = ""replication.factor"";
     private static final String REPLICATION_FACTOR_DOC = ""The replication factor for change log topics and repartition topics created by the stream processing application."";
     /** {@code request.timeout.ms} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String REQUEST_TIMEOUT_MS_CONFIG = CommonClientConfigs.REQUEST_TIMEOUT_MS_CONFIG;
     /** {@code retries} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String RETRIES_CONFIG = CommonClientConfigs.RETRIES_CONFIG;
     /** {@code retry.backoff.ms} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String RETRY_BACKOFF_MS_CONFIG = CommonClientConfigs.RETRY_BACKOFF_MS_CONFIG;
     /** {@code rocksdb.config.setter} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String ROCKSDB_CONFIG_SETTER_CLASS_CONFIG = ""rocksdb.config.setter"";
     private static final String ROCKSDB_CONFIG_SETTER_CLASS_DOC = ""A Rocks DB config setter class or class name that implements the <code>org.apache.kafka.streams.state.RocksDBConfigSetter</code> interface"";
     /** {@code security.protocol} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String SECURITY_PROTOCOL_CONFIG = CommonClientConfigs.SECURITY_PROTOCOL_CONFIG;
     /** {@code send.buffer.bytes} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String SEND_BUFFER_CONFIG = CommonClientConfigs.SEND_BUFFER_CONFIG;
     /** {@code state.cleanup.delay} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String STATE_CLEANUP_DELAY_MS_CONFIG = ""state.cleanup.delay.ms"";
     private static final String STATE_CLEANUP_DELAY_MS_DOC = ""The amount of time in milliseconds to wait before deleting state when a partition has migrated. Only state directories that have not been modified for at least state.cleanup.delay.ms will be removed"";
     /** {@code state.dir} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String STATE_DIR_CONFIG = ""state.dir"";
     private static final String STATE_DIR_DOC = ""Directory location for state store."";
     /** {@code upgrade.from} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String UPGRADE_FROM_CONFIG = ""upgrade.from"";
-    public static final String UPGRADE_FROM_DOC = ""Allows upgrading from versions 0.10.0/0.10.1/0.10.2/0.11.0/1.0/1.1 to version 1.2 (or newer) in a backward compatible way. "" +
+    private static final String UPGRADE_FROM_DOC = ""Allows upgrading from versions 0.10.0/0.10.1/0.10.2/0.11.0/1.0/1.1 to version 1.2 (or newer) in a backward compatible way. "" +
         ""When upgrading from 1.2 to a newer version it is not required to specify this config."" +
         ""Default is null. Accepted values are \"""" + UPGRADE_FROM_0100 + ""\"", \"""" + UPGRADE_FROM_0101 + ""\"", \"""" + UPGRADE_FROM_0102 + ""\"", \"""" + UPGRADE_FROM_0110 + ""\"", \"""" + UPGRADE_FROM_10 + ""\"", \"""" + UPGRADE_FROM_11 + ""\"" (for upgrading from the corresponding old version)."";
     /** {@code windowstore.changelog.additional.retention.ms} */
+    @SuppressWarnings(""WeakerAccess"")
     public static final String WINDOW_STORE_CHANGE_LOG_ADDITIONAL_RETENTION_MS_CONFIG = ""windowstore.changelog.additional.retention.ms"";
     private static final String WINDOW_STORE_CHANGE_LOG_ADDITIONAL_RETENTION_MS_DOC = ""Added to a windows maintainMs to ensure data is not deleted from the log prematurely. Allows for clock drift. Default is 1 day"";
@@ -653,6 +707,7 @@
     public static class InternalConfig {
         public static final String TASK_MANAGER_FOR_PARTITION_ASSIGNOR = ""__task.manager.instance__"";
+        public static final String VERSION_PROBING_FLAG = ""__version.probing.flag__"";
     }
     /**
@@ -662,6 +717,7 @@
      * @param consumerProp the consumer property to be masked
      * @return {@link #CONSUMER_PREFIX} + {@code consumerProp}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static String consumerPrefix(final String consumerProp) {
         return CONSUMER_PREFIX + consumerProp;
     }
@@ -673,6 +729,7 @@ public static String consumerPrefix(final String consumerProp) {
      * @param consumerProp the consumer property to be masked
      * @return {@link #MAIN_CONSUMER_PREFIX} + {@code consumerProp}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static String mainConsumerPrefix(final String consumerProp) {
         return MAIN_CONSUMER_PREFIX + consumerProp;
     }
@@ -684,6 +741,7 @@ public static String mainConsumerPrefix(final String consumerProp) {
      * @param consumerProp the consumer property to be masked
      * @return {@link #RESTORE_CONSUMER_PREFIX} + {@code consumerProp}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static String restoreConsumerPrefix(final String consumerProp) {
         return RESTORE_CONSUMER_PREFIX + consumerProp;
     }
@@ -695,6 +753,7 @@ public static String restoreConsumerPrefix(final String consumerProp) {
      * @param consumerProp the consumer property to be masked
      * @return {@link #GLOBAL_CONSUMER_PREFIX} + {@code consumerProp}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static String globalConsumerPrefix(final String consumerProp) {
         return GLOBAL_CONSUMER_PREFIX + consumerProp;
     }
@@ -706,6 +765,7 @@ public static String globalConsumerPrefix(final String consumerProp) {
      * @param producerProp the producer property to be masked
      * @return PRODUCER_PREFIX + {@code producerProp}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static String producerPrefix(final String producerProp) {
         return PRODUCER_PREFIX + producerProp;
     }
@@ -717,6 +777,7 @@ public static String producerPrefix(final String producerProp) {
      * @param adminClientProp the admin client property to be masked
      * @return ADMIN_CLIENT_PREFIX + {@code adminClientProp}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static String adminClientPrefix(final String adminClientProp) {
         return ADMIN_CLIENT_PREFIX + adminClientProp;
     }
@@ -728,6 +789,7 @@ public static String adminClientPrefix(final String adminClientProp) {
      * @param topicProp the topic property to be masked
      * @return TOPIC_PREFIX + {@code topicProp}
      */
+    @SuppressWarnings(""WeakerAccess"")
     public static String topicPrefix(final String topicProp) {
         return TOPIC_PREFIX + topicProp;
     }
@@ -737,6 +799,7 @@ public static String topicPrefix(final String topicProp) {
      *
      * @return a copy of the config definition
      */
+    @SuppressWarnings(""unused"")
     public static ConfigDef configDef() {
         return new ConfigDef(CONFIG);
     }
@@ -788,8 +851,8 @@ private void checkIfUnexpectedUserSpecifiedConsumerConfig(final Map<String, Obje
         // consumer/producer configurations, log a warning and remove the user defined value from the Map.
         // Thus the default values for these consumer/producer configurations that are suitable for
         // Streams will be used instead.
-        final Object maxInflightRequests = clientProvidedProps.get(ProducerConfig.MAX_IN_FLIGHT_REQUESTS_PER_CONNECTION);
-        if (eosEnabled && maxInflightRequests != null && 5 < (int) maxInflightRequests) {
+        final Object maxInFlightRequests = clientProvidedProps.get(ProducerConfig.MAX_IN_FLIGHT_REQUESTS_PER_CONNECTION);
+        if (eosEnabled && maxInFlightRequests != null && 5 < (int) maxInFlightRequests) {
             throw new ConfigException(ProducerConfig.MAX_IN_FLIGHT_REQUESTS_PER_CONNECTION + "" can't exceed 5 when using the idempotent producer"");
         }
         for (final String config: nonConfigurableConfigs) {
